label	text_a
1	按照我朋友的话说，就是这家酒店有着破烂的外表，却是内里奢华的装修。 服务绝对的好，从一下车，到进房间，再到退房，都有非常专业的服务生在接待。 帮我拿行李，送到房间，开空调，开灯，泡茶。。。。。。 而且坚持不收小费！ 我住的是特色大房，很好，以后去福州一定还来住这个。很舒服，很宽敞，免费3小时国内长途，电脑免费上网，而且游戏齐全，速度很快。
1	昨天收到的，安装xp系统也很顺利，软件测试也很满意，物有所值，除了无线网卡和显卡的驱动是自己下载的，其他驱动盘上都有，网卡：NE771，随便google一搜索就有，显卡的下载地址是：http://www.drvsky.com/nvidia/NVIDIA_GeForce_9650M_GT.htm
0	汇东大酒店：1、商务单间和普通单间可以说基本没有区别（就房间大小和配套），主要的区别就是楼层，商务的一般安排最上面几层，建议大家选择普通单入住；2、房间的灯光特别暗，感觉给人有点压抑；3、房间的装修比较差，应该是我住过的四星酒店中最差的（但没办法
1	环境非常非常好，庭院式小栋别墅，虽然说酒店年限很久了，据说92年就有了，房间略小，但是服务、环境都绝佳，强烈推荐，绝对安静。 唯一不好的是电视，最早的那种21寸彩电可能，我住的房间没出问题，朋友的房间进去电视不能开，找服务员，服务员很快搞定。 数字电视的声音变化很大，这个频道正常声音，换个频道能吓死人——欧洲杯，凌晨的声音，唉，隔壁的那个……
1	瑞吉红塔是公司几个老客户的首选，房间设施是附近几家五星里最好的，办公家具非常舒服，卫生间装修布置也很讲究。
1	各方面条件都不错，只是房间、卫生间较小。干净整洁，隔音效果好。
0	内容还算过的去，不过以文采来说，就一般。说的只是一些大道理不过还是给人些启示的。不过这本书更适合有理想的女孩
0	既然屏幕小体积再小一点就更好了，这点事先是知道的，但总觉得有些别扭，那么宽的边框幸亏没买白色的，不然那大黑框一等很难看
1	圆通快递送货很快，服务也不错，给个五分，给家里买的，家人都很满意
1	房间设施比较旧，餐饮贵，服务不错，没有任何景观。外观比狮林好点
0	建筑较老,房间内饰一般.属于地方典型的老式3星饭店.门卡经常失灵. 特别是服务上还没有形成为宾客服务的理念. 当门卡无法开门去前台做卡时,刚对饭店提出意见.让人无法相信的是前台的服务人员竟然说"谁让你们总是一天一天的延住的!" -事实上在前一天刚刚续住了3天. 这样的服务态度也就是在N年前某县的招待所遇见过. 对于省会的五星级酒店实在是无法评价.结果是和前台吵了一架.搬出了这个酒店. 性价比上(价格和房间的内饰)远远比不上中振和华庭.当然如果对房价没有要求的话还是世贸比较好.
0	我以为该笔记本的主板（芯片组 AMD RX781 + AMD SB700）带整合显卡，结果装好VISTA以后，发现只有一个显卡，当然谈不上做混合交火了，这让我感到有点遗憾。
1	便携，性能佳，价格合理。京东送的赠品也很实用。总之很超值。 自提的工作人员态度也很好。
0	很着急不知道怎样培养孩子。我是幼儿教师，大家都说我一定能把孩子教育好，可教育不是一个人的事，需要家人的配合。很多时候，都不能按照自己的意愿做。我把这本书送给家人，大家一起探讨如何教育孩子。这本书，教给我们很多。做为家长，我很喜欢，作为教师，我更喜欢！
0	我刚刚买就降价，东西刚到手，我说上网把订单结束，结果看到价格已经跌了200~火大啊~
0	见的Sample选页介绍是书中的后一部分,前一部分没意思,而且不值那么多钱,上当了,现在的英语学习资料那么多,花钱买这样一本书真是失策.
0	我以前买过也见到新笔记本都有屏幕保护膜，这次没有，不会是返修或用过的吧，肯请大家告诉你们也是吗？
1	早餐很好,位置算不错,打车到火车站要十几员吧
0	镜面设计容易留指纹，降价速度太快，从订货到收货 100元没了，缺少原装包。
1	白色很漂亮，指纹不是很明显，键盘很舒服，电池也不错。。当时就是看好电池和体积小巧，携带方便。
0	一口气装了很多软件，运行速度有些下降，银子足的话，推荐48，49吧。vista第一次用，实在不怎么di，还不如XP方便，就是画面漂亮点罢了。
0	住了这么多五星级的酒店，还是第一次经历degrade！！！ 由于时间紧没能订上度假的房型，所有选了个高级间。晚上11点多去到酒店，安排了间烟味很大的双人间，因为本人讨厌吸烟，所有要求无言楼层或者换个没有烟味的房间，前台说马上安排。之后就是漫长的1个小时等待... ... 最后终于忍不住打电话给前台，发现房间的电话是坏的，然后用手机打通，把要求再说了一次。过了十来分钟，有服务生说带我换房，然后把我带到一间更小的房间，由于没有烟味，我接受了。由于我和女朋友一起，所以房间原有的一个枕头根本不够用。给电话酒店管家部，说要求给多个枕头，这时候特别郁闷的事情发生了。管家部说由于我这个是标准单人间，所有如果要加枕头需要加钱！... ... #^$#@^#$^#@ 超级郁闷啊！原来前台帮我降级了房间 而这级别的房间是最低级的，所有连加枕头都要收费。 我靠！ 我给高级间的钱帮我换标准间，霎时间无比的郁闷啊！ 我住过无数的星级酒店，还是第一次遇到降级的待遇！ 然后我马上给电话前台，说明情况要求找大堂副理，前台说不好意思，时间已晚，投诉明天请早。无奈...马上给电话携程要求处理或者退房。 过来十来分钟，携程帮我要求酒店换房，然后换了个和原来房间相当的房间，基本没有味道，算是安顿下来了。 进入房间没多久，携程的客服就给电话我致歉，态度很好，值得称赞！ 经过这次住店，觉得广州的郊区增城凤凰城还真的是乡下地方啊!把我原本很好的兴致全打消了！ 另外凤凰城现在基本上都起满别墅了，所有度假的景点几乎没有，如果真的希望周末度假的朋友，还是考虑从化、南昆山或者珠海为好！
1	送给LP的，三星的外观做的很好，机器速度还不错，就是开机时候设置得花半个小时，比较慢需要等一会儿。另外电池很好，当时就是看了超长待机而毫不犹豫的买了。
0	分区弱智 预装很多垃圾 启动慢死 无恢复光盘 网上也没有恢复软件下载 发热量很大 左手基本一直再烘烤 触摸板手感差 比THINKPAD的小红点差很多 Bios设置功能非常弱，不能硬件关闭不用的模块
1	我喜欢这个酒店，因为那里有笑容！因为方便！因为价格合理！还有登州路56号的青岛啤酒！ 到芜湖，经常因为仓促而订不到国信。一大憾事！
1	这本书我现在推荐给我同学在看，他跟我说这本书还是很有价值的，比如它强调的一些关于钱的只是都是我们平时不太注意甚至不懂得概念，很肯定这本书会影响很多人的理财及人生。向这本书作者致敬
1	设计漂亮，质量很好，配置很牛，电池显示设计很正点，不像别的厂家到15%就自动关机了。
0	1、房间里过于奢华的家具不实用，且没有家的温馨 2、睡到凌晨发现有老鼠在放家里爬，打电话给前台要求换房，前台让我自己下楼换房卡，理由是服务员睡觉了 3、调到价位低的房间后，第二天结账还要按照高价位结算，并且对房间发现老鼠一事没有意思的道歉 4、over
0	我买了《求医不如求己》和《周汝昌校对石头记》发现书的纸张质量和书店里卖的有很大出入。
0	很一般。工作这件事，如人饮水，冷暖自知。广告捧得太高了。心智健全情商尚可的社会新人何必浪费时间读？待人接物会随工作经验增长逐渐打磨出来，真的轮到自己，在那个地方，面对那样的人与事，自会选择最有利于自己的行动，不一定要人教。不喜欢里面的爱情。批评比较简单，但，的确不推荐读。
0	除了卫生间还算干净，其他都很脏，地毯、毛巾都不干净。午餐在酒店餐厅用餐，亲眼看到服务员将游客吃剩的饭倒回到饭桶中，再剩给别的客人用。建议自驾游的客人不要住在溪口，溪口安排一天足够了，交通很方便，可以住到附近较大的城市去。溪口的吃、喝、玩、睡都很贵，不实惠。
